"PUBID","YSCH-37000","YHEA-1900","YEXP-1500","YEXP-2000","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","PC8-092","PC9-050","PC11-008","PC11-014","CV_HH_POV_RATIO","CV_YTH_REL_HH_AGE_12","CV_YTH_REL_HH_AGE_2","CV_YTH_REL_HH_AGE_6","CV_HH_UNDER_18","CV_SAMPLE_TYPE","CV_HGC_BIO_DAD","CV_HGC_BIO_MOM","KEY!RACE_ETHNICITY","TRANS_GPA","CVC_YTH_REL_HH_AGE2_YCHR","CVC_YTH_REL_HH_AGE6_YCHR","CVC_YTH_REL_HH_AGE12_YCHR","CVC_SAT_MATH_SCORE_2007","CVC_SAT_VERBAL_SCORE_2007","CVC_ACT_SCORE_2007","CVC_HIGHEST_DEGREE_EVER"
7978,1,-4,100,1,2,10,1980,0,0,100,100,12,4,4,2,4,0,-3,13,1,1,4,4,4,-4,-4,3,2
7979,3,-4,-4,-4,2,9,1983,1,1,-4,-4,-3,4,4,4,2,0,14,15,1,3,-4,-4,-4,-4,-4,3,5
7980,4,-4,-4,-4,2,10,1984,0,1,-4,-4,-3,10,4,10,2,0,12,12,1,2,-4,-4,-4,-4,-4,3,2
7981,1,-4,100,40,1,1,1980,-2,1,90,10,-3,1,1,1,2,0,9,12,1,2,-4,-4,-4,-4,-4,-4,2
7982,2,-4,20,15,1,7,1981,0,3,50,0,32,4,4,4,4,0,-3,-3,1,-3,4,4,4,-4,-4,-4,0
7983,2,-4,95,100,1,1,1981,0,0,50,0,17,4,4,4,3,0,-3,10,1,1,-4,-4,-4,-4,-4,4,2
7984,1,-4,-4,-4,1,3,1982,0,0,-4,-4,17,4,4,4,3,0,-3,10,1,-4,-4,-4,-4,-4,-4,-4,0
7985,1,-4,-4,-4,2,6,1984,1,0,-4,-4,-3,4,4,4,3,0,-3,12,1,2,4,4,4,-4,-4,3,2
7986,4,-4,100,50,2,12,1980,-4,-4,-4,-4,-4,-4,-4,-4,4,0,12,11,1,2,1,1,4,-4,-4,-4,2
7987,2,-4,-4,-4,2,3,1982,-4,-4,-4,-4,-4,-4,-4,-4,4,0,12,11,1,2,1,1,4,-4,-4,3,5
7988,1,-4,-4,-4,1,12,1983,-4,-4,-4,-4,-4,-4,-4,-4,4,0,12,11,1,3,1,1,4,-4,-4,-4,2
7989,3,-4,-4,-4,2,7,1982,0,3,-4,-4,9,8,8,8,3,0,-4,12,1,2,8,8,8,-3,-3,-4,3
7990,3,-4,-4,-4,1,6,1982,0,0,-4,-4,68,8,1,8,1,0,12,16,1,1,-4,-4,-4,-4,-4,4,2
7991,2,-4,100,75,1,7,1981,1,1,80,15,-3,4,4,4,3,0,12,12,1,-3,-4,-4,-4,-3,-3,-3,0
7992,2,-4,100,75,2,9,1980,0,6,100,100,-3,4,4,4,3,0,-3,11,1,4,-4,-4,-4,-4,-4,3,5
7993,2,-4,-4,-4,1,2,1983,0,3,-4,-4,4,4,4,4,2,0,3,6,1,-4,-4,-4,-4,-3,-3,-4,1
7994,2,-4,-4,-4,1,2,1983,0,3,-4,-4,4,4,4,4,2,0,3,6,1,-4,-4,-4,-4,-3,-3,-3,1
7995,2,-4,100,100,2,1,1981,0,1,100,100,307,1,1,1,2,0,15,16,1,3,-4,-4,-4,-4,-4,3,4
7996,2,-4,-4,-4,2,8,1982,1,1,-4,-4,314,4,4,4,2,0,-3,16,1,2,4,4,4,-3,-3,3,2
7997,2,-4,50,100,1,9,1981,0,0,100,100,182,4,4,4,3,0,12,11,1,3,-4,-4,-4,-4,-4,3,2
7998,1,-4,75,50,1,9,1981,0,3,70,50,182,4,4,4,3,0,12,11,1,-4,-4,-4,-4,-4,-4,-3,2
7999,2,-4,-4,-4,2,2,1984,0,0,-4,-4,97,4,8,8,5,0,16,13,1,-3,-4,-4,-4,-4,-4,-4,1
8000,4,-4,100,90,2,4,1980,0,3,100,30,-3,4,4,4,3,0,-3,12,1,-4,-4,-4,-4,-4,-4,-4,3
8001,3,-4,100,50,1,7,1981,0,0,100,50,-3,4,4,4,3,0,-3,12,1,-4,-4,-4,-4,-4,-4,-4,0
8002,1,-4,-4,-4,1,5,1984,0,0,-4,-4,25,4,4,4,2,0,9,9,1,-4,-4,-4,-4,-4,-4,3,1
8003,2,-4,100,50,1,5,1980,1,0,50,0,79,4,4,4,2,0,-3,11,1,-3,-4,-4,-4,-4,-4,-4,1
8004,2,-4,-4,-4,1,9,1983,1,0,-4,-4,79,4,4,4,2,0,12,11,1,3,-4,-4,-4,-4,-4,3,2
8005,2,-4,-4,-4,1,6,1983,1,0,-4,-4,99,5,3,3,1,0,10,11,1,3,1,1,5,-3,-3,3,2
8006,3,-4,-4,-4,2,10,1984,0,1,-4,-4,132,4,4,4,2,0,12,12,1,76,4,4,4,-4,-4,-4,3
8007,2,-4,100,100,2,1,1981,0,1,100,100,45,2,2,2,3,0,12,12,1,4,-4,-4,-4,-4,-4,3,2
8008,4,-4,-4,-4,2,7,1982,1,0,-4,-4,274,4,2,4,3,0,13,14,1,93,4,4,4,-4,-4,3,3
8009,2,-4,-4,-4,2,7,1983,1,0,-4,-4,274,4,4,4,3,0,13,14,1,4,-4,-4,-4,-4,-4,3,3
8010,2,-4,-4,-4,2,7,1983,0,6,-4,-4,2,8,4,4,1,0,-3,12,1,78,1,1,1,-4,-4,3,2
8011,3,-4,100,100,2,11,1981,0,0,100,100,19,4,2,4,2,0,13,15,1,92,-4,-4,-4,-4,-4,4,5
8012,2,-4,100,90,2,9,1981,0,1,100,100,243,1,1,1,1,0,11,8,1,84,-4,-4,-4,-4,-4,3,4
8013,2,-4,-4,-4,2,11,1983,0,3,-4,-4,17,4,4,4,2,0,12,10,1,-4,-4,-4,-4,-4,-4,-4,1
8014,2,-4,100,50,2,2,1980,0,3,100,100,-3,8,8,8,4,0,-3,-3,1,2,8,8,8,-4,-4,3,2
8015,3,-4,100,0,1,9,1981,0,1,100,100,-3,8,8,8,4,0,8,-3,1,-3,8,8,8,-4,-4,-4,3
8016,2,-4,50,75,1,6,1980,0,0,100,100,134,4,4,4,3,0,12,12,1,-3,-4,-4,-4,-4,-4,-3,1
8017,2,-4,-4,-4,2,8,1982,0,0,-4,-4,134,4,4,4,3,0,12,12,1,-4,-4,-4,-4,-4,-4,4,4
8018,2,-4,100,3,2,4,1981,0,3,100,50,60,4,4,4,5,0,-3,12,1,61,4,4,4,-4,-4,-4,2
8019,2,-4,-4,-4,2,10,1982,0,3,-4,-4,60,4,4,4,5,0,-3,12,1,-3,-4,-4,-4,-4,-4,-4,2
8020,2,-4,-4,-4,2,2,1984,0,1,-4,-4,-3,8,8,8,5,0,-4,12,1,72,1,1,1,-3,-3,3,2
8021,2,-4,-4,-4,2,2,1982,0,1,-4,-4,-3,8,8,8,5,0,12,12,1,77,-3,-3,-3,-3,-3,3,5
8022,2,-4,100,99,2,5,1981,-2,1,100,100,-3,8,8,8,1,0,9,16,1,79,1,1,4,-4,-4,-4,2
8023,2,-4,-4,-4,2,6,1982,0,3,-4,-4,11,4,4,4,2,0,-3,12,1,-4,4,4,4,-4,-4,3,2
8024,2,-4,100,100,2,9,1981,1,1,100,100,280,1,1,1,2,0,14,16,1,93,-4,-4,-4,-4,-4,4,4
8025,2,-4,-4,-4,1,8,1983,0,1,-4,-4,280,1,1,1,2,0,14,16,1,85,-4,-4,-4,-3,-3,4,4
8026,1,-4,-4,-4,1,9,1983,0,0,-4,-4,24,8,1,8,1,0,14,11,1,-3,5,5,5,-4,-4,-4,0
8027,2,-4,100,100,2,1,1980,1,0,100,50,77,4,2,4,4,0,12,12,1,-3,-4,-4,-4,-4,-4,-3,2
8028,2,-4,90,90,1,1,1980,0,3,100,95,-3,4,2,4,3,0,11,11,1,3,-4,-4,-4,-4,-4,-4,2
8029,2,-4,-4,-4,1,5,1982,0,3,-4,-4,-3,4,2,4,3,0,-3,11,1,-3,-4,-4,-4,-4,-4,-4,2
8030,2,-4,-4,-4,2,8,1984,0,0,-4,-4,20,8,8,8,2,0,12,12,1,-4,4,4,4,-4,-4,-4,1
8031,2,-4,100,50,1,8,1980,0,0,100,50,-3,4,4,4,8,0,12,11,1,-3,-4,-4,-4,-4,-4,-4,2
8032,4,-4,-4,-4,1,4,1982,0,0,-4,-4,-3,4,4,4,8,0,12,11,1,-4,-4,-4,-4,-4,-4,-4,2
8033,2,-4,-4,-4,2,3,1984,0,0,-4,-4,-3,4,4,4,8,0,12,11,1,-4,-4,-4,-4,-4,-4,-4,3
8034,2,-4,-4,-4,1,5,1982,0,1,-4,-4,365,1,1,1,2,0,12,12,1,80,-4,-4,-4,-4,-4,4,3
8035,1,-4,-4,-4,1,11,1983,0,0,-4,-4,-3,1,1,1,2,0,12,13,1,77,-4,-4,-4,-4,-4,3,4
8036,2,-4,0,0,1,2,1981,0,3,50,0,44,2,4,4,1,0,-3,8,1,-3,4,4,4,-4,-4,-4,1
8037,2,-4,100,100,2,3,1980,0,3,100,50,63,4,4,4,1,0,12,11,1,80,-4,-4,-4,-4,-4,-4,2
8038,1,-4,-4,-4,1,10,1982,0,1,-4,-4,283,4,4,4,3,0,13,15,1,2,-4,-4,-4,-4,-4,3,2
8039,3,-4,-4,-4,2,10,1983,1,1,-4,-4,333,4,4,4,1,0,13,12,1,2,-4,-4,-4,-4,-4,3,2
8040,2,-4,-4,-4,1,10,1984,-2,1,-4,-4,325,8,4,4,1,0,10,10,1,-4,-4,-4,-4,-4,-4,-4,2
8041,3,-4,100,75,1,7,1981,0,0,-4,-4,-3,4,4,4,1,0,11,10,1,-3,-4,-4,-4,-4,-4,-4,0
8042,2,-4,-4,-4,1,4,1983,0,0,-4,-4,111,4,4,4,1,0,-3,16,1,-4,-4,-4,-4,-4,-4,-4,1
8043,2,-4,-4,-4,1,9,1982,1,1,-4,-4,114,4,4,4,2,0,-3,12,1,4,-4,-4,-4,-4,-4,3,4
8044,3,-4,100,100,2,6,1981,0,2,100,100,140,4,4,4,2,0,-3,11,1,2,-4,-4,-4,-4,-4,3,3
8045,2,-4,-4,-4,1,5,1982,0,2,-4,-4,140,4,4,4,2,0,-3,11,1,-4,-4,-4,-4,-4,-4,-4,1
8046,1,-4,-3,-3,1,1,1981,0,3,-4,-4,32,1,1,1,4,0,10,11,1,-4,-4,-4,-4,-4,-4,-4,1
8047,2,-4,-4,-4,1,11,1982,0,3,-4,-4,32,1,1,1,4,0,10,11,1,-3,-4,-4,-4,-4,-4,-4,1
8048,2,-3,-4,-4,2,1,1983,0,3,-4,-4,32,1,1,1,4,0,10,11,1,2,-4,-4,-4,-4,-4,3,2
8049,2,-4,100,100,1,2,1981,1,3,100,50,7,4,4,4,1,0,-3,11,1,1,-4,-4,-4,-4,-4,3,2
8050,2,-4,100,100,1,2,1981,1,1,100,100,236,4,2,2,3,0,16,12,1,2,-4,-4,-4,-4,-4,3,2
8051,3,-4,100,60,1,9,1981,1,0,100,50,208,8,8,8,2,0,12,13,1,-3,1,1,4,-3,3,-4,0
8052,2,-4,100,80,1,6,1981,0,1,100,50,-3,2,2,2,3,0,-4,9,1,-3,-4,-4,-4,-3,-3,-4,1
8053,2,-4,-4,-4,1,10,1982,0,1,100,50,-3,2,2,2,3,0,-4,9,1,-4,-4,-4,-4,-4,-4,-4,1
8054,2,-4,100,50,2,3,1980,0,1,100,50,72,8,4,4,3,0,12,-3,1,2,1,1,10,-4,-4,-4,2
8055,2,-4,100,65,1,11,1980,0,1,100,50,396,8,8,8,2,0,11,12,1,3,-4,-4,-4,-4,-4,2,3
8056,2,-4,-4,-4,2,2,1984,0,1,-4,-4,396,8,8,8,2,0,11,12,1,3,-4,-4,-4,-4,-4,4,3
8057,2,-4,-4,-4,1,5,1984,1,1,-4,-4,189,4,2,4,2,0,12,14,1,-4,-4,-4,-4,-3,-3,-3,2
8058,2,-4,100,100,1,9,1980,-4,-4,-4,-4,-4,-4,-4,-4,3,0,-4,12,1,3,4,4,4,-4,-4,-3,5
8059,3,-4,-4,-4,1,1,1983,0,1,-4,-4,-3,1,1,1,1,0,6,9,1,2,-4,-4,-4,-4,-4,-4,3
8060,2,-4,-4,-4,2,11,1984,0,3,-4,-4,-3,4,4,4,3,0,11,11,1,-4,-4,-4,-4,-4,-4,-4,3
8061,1,-4,100,25,2,2,1980,1,3,100,50,-3,4,2,2,1,0,-3,14,1,1,-4,-4,-4,-4,-4,-4,2
8062,2,-4,-4,-4,1,9,1983,0,3,-4,-4,-3,4,4,4,1,0,-3,14,2,-4,-4,-4,-4,-4,-4,-4,0
8063,1,-4,80,80,1,10,1980,0,3,100,0,-3,4,4,4,4,0,-4,10,1,-4,4,4,8,-3,-3,-4,2
8064,3,-4,-4,-4,2,2,1982,0,1,-4,-4,-3,4,4,4,4,0,12,9,1,0,1,1,4,-4,-4,-4,1
8065,2,-4,75,50,1,9,1980,0,3,100,50,127,8,8,8,1,0,-3,11,1,2,4,4,4,-3,-3,-4,1
8066,1,-4,-4,-4,2,5,1982,0,3,-4,-4,20,4,4,4,2,0,-3,11,1,0,4,4,4,-4,-4,-4,1
8067,3,-4,-4,-4,2,2,1984,0,3,-4,-4,20,4,4,4,2,0,12,11,1,-4,-4,-4,-4,2,1,-4,1
8068,2,-4,100,95,2,9,1981,1,1,100,90,-3,2,4,4,2,0,-3,12,1,-4,-4,-4,-4,-4,-4,4,4
8069,2,-4,100,100,2,8,1980,0,2,100,100,241,4,2,2,1,0,12,12,1,2,-4,-4,-4,-4,-4,3,2
8070,2,-4,100,75,2,6,1981,0,1,100,100,153,4,2,4,3,0,12,12,1,3,-4,-4,-4,-4,-4,4,2
8071,3,-4,-4,-4,1,2,1983,0,1,-4,-4,153,4,4,2,3,0,12,12,1,3,-4,-4,-4,-4,-4,-3,4
8072,3,-4,100,100,1,11,1981,0,1,100,100,134,4,2,2,2,0,14,16,1,2,-4,-4,-4,-4,-4,4,4
8073,3,-4,-4,-4,1,1,1984,1,1,-4,-4,134,4,2,2,2,0,16,16,1,2,-4,-4,-4,-4,-4,-4,0
8074,3,-4,-4,-4,2,7,1983,0,1,-4,-4,562,4,4,4,1,0,12,12,1,-4,4,2,2,-4,-4,-4,1
8075,2,-4,-4,-4,2,1,1983,1,3,-4,-4,224,-2,-2,-2,4,0,-4,-3,1,1,-4,-4,-4,-4,-4,-4,0
8076,2,-4,-4,-4,1,1,1984,1,3,-4,-4,277,10,5,10,4,0,12,12,1,1,-4,-4,-4,-4,-4,-4,2
8077,2,-4,-4,-4,1,6,1983,0,1,-4,-4,356,4,4,4,1,0,-3,12,1,-4,-4,-4,-4,-4,-4,4,2
8078,2,-4,-4,-4,1,10,1983,0,1,-4,-4,256,4,4,4,3,0,12,14,1,-4,4,4,2,-4,-4,-4,2
8079,1,-4,-4,-4,2,8,1982,1,1,-4,-4,297,5,3,5,2,0,12,11,1,3,-4,-4,-4,-3,-3,-4,2
8080,2,-4,-4,-4,2,5,1982,0,0,-4,-4,113,4,4,4,2,0,12,12,1,-4,-4,-4,-4,-4,-4,6,4
8081,2,-4,100,100,2,8,1980,0,1,100,100,-3,-1,4,4,2,0,12,12,1,3,-4,-4,-4,4,3,4,6
8082,1,-4,100,90,2,8,1981,-4,-4,-4,-4,-4,-4,-4,-4,2,0,12,12,1,4,1,5,8,-4,-4,4,5
8083,2,-4,-4,-4,2,3,1984,0,0,-4,-4,94,1,1,1,2,0,14,13,2,4,-4,-4,-4,-4,-4,4,3
8084,1,-4,100,95,2,1,1981,1,3,100,90,136,4,4,4,3,0,-4,12,1,2,-4,-4,-4,-4,-4,-4,2
8085,3,-4,-4,-4,2,7,1983,0,3,-4,-4,136,1,1,1,3,0,11,12,1,1,-4,-4,-4,-4,-4,-4,2
8086,1,-4,-4,-4,2,5,1982,0,3,-4,-4,-3,4,4,4,2,0,12,11,1,95,-4,-4,-4,4,4,-4,5
8087,1,-4,100,75,1,2,1980,0,3,100,80,-3,1,1,1,2,0,11,12,2,-3,-4,-4,-4,4,3,-4,2
8088,2,-4,-4,-4,1,1,1982,1,1,-4,-4,376,4,4,4,3,0,12,13,1,-4,-4,-4,-4,-4,-4,-4,-3
8089,2,-4,-4,-4,2,4,1983,0,1,-4,-4,143,4,4,4,4,0,12,-3,1,2,4,4,8,-4,-4,-4,2
8090,1,-4,-4,-4,1,12,1984,0,3,-4,-4,81,4,4,4,1,0,12,11,1,-4,-4,-4,-4,2,2,-4,2
8091,3,-4,-4,-4,2,3,1982,0,3,-4,-4,42,4,4,4,4,0,-3,9,2,-3,4,4,4,-4,-4,-4,3
8092,2,-4,100,50,2,3,1980,1,3,100,75,75,4,4,4,5,0,7,8,2,-4,-4,-4,-4,-4,-4,-4,0
8093,1,-4,-4,-4,2,3,1982,1,3,-4,-4,75,4,4,4,5,0,7,8,2,-4,-4,-4,-4,-4,-4,-4,0
8094,2,-4,-4,-4,1,11,1983,1,3,-4,-4,75,4,4,4,5,0,7,8,2,-4,4,4,4,-4,-4,-4,0
8095,4,-4,100,50,2,2,1980,0,3,100,50,0,4,4,4,2,0,-4,8,2,-4,-4,-4,-4,-4,-4,-4,0
8096,4,-4,-4,-4,2,6,1983,1,3,-4,-4,-3,4,4,4,3,0,-3,12,1,2,-4,-4,-4,3,4,-4,4
8097,4,-4,100,70,2,1,1981,0,1,100,100,-3,4,4,4,3,0,-3,12,1,2,-4,-4,-4,-4,-4,-4,2
8098,3,-4,-4,-4,2,2,1983,0,1,-4,-4,-3,4,4,4,3,0,-3,12,1,1,-4,-4,-4,-3,-3,-4,2
8099,4,-4,-4,-4,1,12,1982,0,3,-4,-4,63,4,4,4,2,0,-3,12,1,76,-4,-4,-4,-3,-3,-4,1
8100,2,-4,-4,-4,1,10,1982,1,3,-4,-4,35,4,4,4,1,0,-3,11,2,-3,4,4,4,2,3,-4,2
8101,2,-4,-4,-4,1,4,1984,1,1,-4,-4,196,4,2,4,4,0,12,10,2,0,-4,-4,-4,-4,-4,-4,0
8102,1,-4,100,80,1,6,1981,1,3,100,100,5,4,4,4,2,0,8,16,2,81,-4,-4,-4,-4,-4,-4,2
8103,2,-4,-4,-4,2,11,1984,-4,-4,-4,-4,-4,-4,-4,-4,1,0,14,12,2,-4,1,1,1,-4,-4,-3,2
8104,3,-4,-4,-4,1,5,1984,-4,-4,-4,-4,-4,-4,-4,-4,3,0,-3,-3,1,3,8,8,2,3,1,3,2
8105,1,-4,100,100,1,1,1981,0,0,100,100,-3,1,1,1,2,0,13,12,2,-4,-4,-4,-4,-4,-4,-4,4
8106,2,-4,-4,-4,2,8,1982,1,0,-4,-4,-3,1,1,1,2,0,13,12,2,-3,-4,-4,-4,-4,-4,-4,2
8107,1,-4,-4,-4,2,2,1984,-4,-4,-4,-4,-4,-4,-4,-4,1,0,6,8,2,1,1,1,1,5,6,-4,2
8108,2,-4,-4,-4,1,3,1983,0,1,-4,-4,227,4,4,4,2,0,12,14,2,-4,-4,-4,-4,-4,-4,-4,2
8109,2,-4,50,25,1,4,1981,0,0,80,70,0,5,2,2,1,0,6,4,2,3,-4,-4,-4,-4,-4,-4,2
8110,3,-4,50,10,1,5,1981,0,0,100,50,0,8,4,8,4,0,4,6,2,-4,-4,-4,-4,-4,-4,-4,0
8111,2,-4,-4,-4,2,9,1984,0,0,-4,-4,0,4,4,8,4,0,4,6,2,-3,-4,-4,-4,2,2,-4,4
8112,1,-4,-4,-4,2,8,1984,0,0,-4,-4,-3,4,4,4,1,0,-3,15,2,3,-4,-4,-4,3,3,-4,4
8113,1,-4,100,100,2,7,1981,0,0,100,100,214,1,1,1,2,0,14,15,2,-3,-4,-4,-4,6,-3,-4,2
8114,1,-4,-4,-4,2,3,1984,0,0,-4,-4,214,1,1,1,2,0,14,15,2,-4,-4,-4,-4,-4,-4,-4,4
8115,1,-4,-4,-4,2,9,1982,0,1,-4,-4,559,1,1,1,2,0,16,14,2,-3,-4,-4,-4,4,4,-4,4
8116,2,-4,100,100,2,3,1980,0,1,100,100,300,1,1,1,2,0,15,20,2,-3,-4,-4,-4,3,4,-4,2
8117,1,-4,-4,-4,2,10,1984,1,0,-4,-4,180,4,4,4,4,0,-4,15,1,0,-4,-4,-4,-4,-4,-4,2
8118,2,-4,-4,-4,2,11,1983,0,1,-4,-4,-3,4,4,4,1,0,12,12,1,-4,-4,-4,-4,4,3,-4,4
8119,2,-4,-4,-4,2,1,1982,0,0,-4,-4,49,1,1,1,1,0,10,12,1,3,-4,-4,-4,2,2,-4,4
8120,2,-4,100,100,2,9,1980,0,1,100,100,-3,5,8,5,1,0,12,12,1,-4,-4,-4,-4,-4,-4,-3,2
8121,2,-4,100,0,2,10,1980,1,1,100,50,-3,4,4,4,1,0,14,10,1,-3,-4,-4,-4,-3,-3,-4,2
8122,2,-4,-4,-4,2,7,1983,0,1,-4,-4,183,4,4,4,4,0,12,12,1,-4,-4,-4,-4,-4,-4,-4,2
8123,2,-4,-4,-4,2,10,1983,-2,1,-4,-4,183,8,4,4,4,0,12,12,1,-4,-4,-4,-4,4,4,-4,3
8124,1,-4,-4,-4,1,1,1982,0,3,-4,-4,-3,4,4,4,2,0,-3,12,1,-4,-4,-4,-4,-4,-4,-4,2
8125,2,-4,-4,-4,2,12,1982,0,3,-4,-4,-3,4,4,4,2,0,-3,12,1,-4,-4,-4,-4,-4,-4,-4,1
8126,2,-4,100,90,1,10,1980,1,1,100,90,-3,3,3,3,1,0,16,16,1,-4,-4,-4,-4,-3,-3,-4,1
8127,2,-4,-4,-4,2,11,1983,1,0,-4,-4,-3,8,4,4,2,0,12,12,1,81,-4,-4,-4,-3,-3,-4,2
8128,2,-4,-4,-4,2,2,1983,1,3,-4,-4,32,4,2,2,3,0,12,12,1,-4,-4,-4,-4,-4,-4,-4,3
8129,2,-4,100,50,1,12,1981,-4,-4,-4,-4,-4,-4,-4,-4,1,0,12,12,1,-4,1,1,1,-4,-4,-4,1
8130,2,-4,100,100,1,7,1980,-4,-4,-4,-4,-4,-4,-4,-4,3,0,-3,11,2,-3,4,4,4,-3,-3,-4,1
8131,3,-4,100,100,2,9,1981,1,1,50,50,110,1,1,1,1,0,12,10,2,-4,-4,-4,-4,-4,-4,-4,4
8132,2,-4,-4,-4,1,5,1983,1,1,-4,-4,3,1,1,1,3,0,10,9,2,-4,-4,-4,-4,-4,-4,-4,2
8133,2,-4,-4,-4,2,5,1983,1,1,-4,-4,3,1,1,1,3,0,10,9,2,-3,-4,-4,-4,-4,-4,-4,1
8134,2,-4,-4,-4,2,3,1982,0,3,-4,-4,8,8,8,8,2,0,16,12,2,-4,8,8,8,-4,-4,-4,1
8135,2,-4,-4,-4,1,1,1983,0,3,-4,-4,8,8,8,8,2,0,16,12,2,-4,8,8,8,-4,-4,-4,2
8136,2,-4,-4,-4,1,6,1983,0,1,-4,-4,170,5,5,5,2,0,11,7,2,2,-4,-4,-4,-3,-3,-4,2
8137,2,-4,95,25,1,3,1980,0,3,90,50,148,4,4,4,4,0,6,12,2,3,-4,-4,-4,-4,-4,-4,0
8138,2,-4,100,75,1,7,1981,1,3,90,80,148,4,4,4,4,0,6,12,2,-4,-4,-4,-4,-4,-4,-4,2
8139,2,-4,-4,-4,2,4,1983,1,3,-4,-4,148,4,4,4,4,0,13,12,2,-4,-4,-4,-4,-3,-3,-4,2
8140,2,-4,-4,-4,2,2,1982,1,1,-4,-4,163,2,2,2,1,0,13,13,1,3,-4,-4,-4,-3,-3,-4,2
8141,3,-4,-4,-4,2,5,1982,0,1,-4,-4,177,1,1,1,2,0,12,13,1,-4,-4,-4,-4,-4,-4,-4,2
8142,2,-4,95,75,1,11,1981,0,3,90,75,32,4,4,2,5,0,3,5,2,-3,-4,-4,-4,-4,-4,-4,1
8143,2,-4,-4,-4,2,11,1982,0,3,-4,-4,32,4,4,2,5,0,3,5,2,-4,-4,-4,-4,-4,-4,-4,3
8144,2,-4,-4,-4,2,11,1983,0,3,-4,-4,32,4,4,2,5,0,3,5,2,-3,-4,-4,-4,-4,-4,-4,1
8145,2,-4,50,25,1,10,1981,0,0,80,-2,86,8,4,4,1,0,12,9,1,-4,-4,-4,-4,-4,-4,-4,0
8146,1,-4,-4,-4,2,12,1984,-4,-4,-4,-4,-4,-4,-4,-4,1,0,12,12,1,2,1,1,1,-4,-4,-4,2
8147,3,-4,-4,-4,2,12,1982,0,3,-4,-4,-3,4,4,4,2,0,-4,10,1,2,-4,-4,-4,-3,-3,-4,2
8148,-4,-4,100,100,1,1,1980,0,0,100,100,0,5,2,2,1,0,-3,13,1,-4,-4,-4,-4,-4,-4,-4,4
8149,2,-4,75,53,1,8,1981,0,1,100,50,365,5,8,8,2,0,14,16,1,2,-4,-4,-4,-3,-3,-4,2
8150,2,-4,100,50,1,9,1980,1,1,100,100,-3,2,4,4,2,0,-4,12,1,-4,-4,-4,-4,3,3,-4,2
8151,2,-4,100,100,1,8,1981,1,1,100,100,-3,2,4,4,2,0,-4,12,1,-4,-4,-4,-4,3,3,-4,2
8152,1,-4,-4,-4,1,8,1983,0,1,-4,-4,267,1,1,1,3,0,-3,-3,1,2,-4,-4,-4,6,-3,-4,4
8153,1,-4,-4,-4,1,8,1983,0,1,-4,-4,267,1,1,1,3,0,-3,-3,1,2,-4,-4,-4,2,2,-4,4
8154,2,-4,-4,-4,1,8,1982,1,1,-4,-4,-3,1,1,1,1,0,-3,-3,1,-3,1,1,1,-3,-3,-4,1
8155,2,-4,-4,-4,2,1,1983,0,1,-4,-4,0,1,1,1,1,0,9,8,2,-4,-4,-4,-4,-4,-4,-4,2
8156,1,-4,100,60,1,1,1981,1,1,100,40,40,4,4,2,2,0,8,12,2,0,-4,-4,-4,-4,-4,-4,0
8157,4,-4,-4,-4,1,6,1982,0,1,-4,-4,40,4,2,4,2,0,8,12,2,-3,-4,-4,-4,-4,-4,-4,0
8158,2,-4,-4,-4,1,7,1983,0,0,-4,-4,3,1,1,1,1,0,5,5,2,-3,-4,-4,-4,-3,-3,-4,2
8159,2,-4,100,10,1,3,1980,-4,-4,-4,-4,-4,-4,-4,-4,1,0,12,12,2,-3,1,4,4,-4,-4,-4,0
8160,2,-4,50,80,1,1,1981,0,3,100,90,53,5,2,5,3,0,8,16,2,2,-4,-4,-4,2,2,-4,2
8161,2,-4,-4,-4,1,9,1984,1,3,-4,-4,53,4,4,4,3,0,2,16,2,1,1,1,1,3,3,-4,2
8162,1,-4,100,75,1,7,1981,0,1,100,80,358,1,1,1,2,0,16,12,2,-3,1,1,1,-4,-4,-4,2
8163,2,-4,90,40,2,9,1980,0,3,100,50,-3,8,4,4,5,0,-3,9,2,-4,4,8,8,-4,-4,-4,3
8164,4,-4,100,50,1,1,1981,0,3,100,50,102,1,1,1,3,0,11,12,2,-4,-4,-4,-4,-4,-4,-4,2
8165,2,-4,-4,-4,1,7,1982,0,5,-4,-4,-3,1,1,1,2,0,12,10,1,3,-4,-4,-4,1,-3,-4,2
8166,2,-4,-4,-4,1,1,1984,1,5,-4,-4,-3,1,1,1,2,0,12,10,1,1,1,1,1,-4,-4,-4,1
8167,2,-4,100,100,2,11,1980,0,1,100,75,230,1,1,1,3,0,14,12,2,3,-4,-4,-4,-4,-4,4,4
8168,2,-4,-4,-4,1,6,1984,0,3,-4,-4,101,4,2,2,2,0,18,17,2,3,-4,-4,-4,-4,-4,4,4
8169,1,-4,-4,-4,1,1,1984,-4,-4,-4,-4,-4,-4,-4,-4,4,0,6,6,2,-4,1,1,1,-4,-4,-4,2
8170,2,-4,100,90,2,5,1981,1,1,100,100,150,2,2,2,1,0,15,18,2,93,1,1,4,5,5,5,7
8171,2,-4,-4,-4,1,3,1984,0,3,-4,-4,38,4,4,4,2,0,9,12,2,-3,4,4,4,-4,-4,4,2
8172,1,-4,-4,-4,1,1,1983,0,3,-4,-4,51,1,1,1,3,0,7,6,2,2,-4,-4,-4,-4,-4,-4,3
